Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'AUROPHARMA.NS')","('High', 'AUROPHARMA.NS')","('Low', 'AUROPHARMA.NS')","('Open', 'AUROPHARMA.NS')","('Volume', 'AUROPHARMA.NS')","('Date', '')","('Close', 'AUROPHARMA.NS')","('High', 'AUROPHARMA.NS')","('Low', 'AUROPHARMA.NS')","('Open', 'AUROPHARMA.NS')","('Volume', 'AUROPHARMA.NS')"
2024-04-29,1151.6500244140625,1151.6500244140625,1175.800048828125,1127.25,1137.0,6430570.0,,,,,,,,,,,,
2024-05-06,1127.550048828125,1127.550048828125,1172.0,1097.0999755859375,1141.5999755859375,6625089.0,,,,,,,,,,,,
2024-05-13,1202.4000244140625,1202.4000244140625,1212.0,1117.0,1127.5,8627018.0,,,,,,,,,,,,
2024-05-20,1235.050048828125,1235.050048828125,1245.699951171875,1165.050048828125,1165.050048828125,6255990.0,,,,,,,,,,,,
2024-05-27,1185.699951171875,1185.699951171875,1238.699951171875,1162.6500244140625,1208.8499755859375,11336553.0,,,,,,,,,,,,
2024-06-03,1265.1500244140625,1265.1500244140625,1292.0999755859375,1109.449951171875,1229.0,7828439.0,,,,,,,,,,,,
2024-06-10,1259.0,1259.0,1277.6500244140625,1226.25,1272.0,5938142.0,,,,,,,,,,,,
2024-06-17,1241.0999755859375,1241.0999755859375,1268.050048828125,1207.800048828125,1259.0,6932539.0,,,,,,,,,,,,
2024-06-24,1207.5999755859375,1207.5999755859375,1246.0999755859375,1180.0999755859375,1234.949951171875,10229462.0,,,,,,,,,,,,
2024-07-01,1303.550048828125,1303.550048828125,1311.800048828125,1203.0,1214.050048828125,6766511.0,,,,,,,,,,,,
2024-07-08,1326.8499755859375,1326.8499755859375,1344.199951171875,1285.75,1305.0999755859375,5459020.0,,,,,,,,,,,,
2024-07-15,1330.800048828125,1330.800048828125,1409.9000244140625,1320.0999755859375,1360.0,10079759.0,,,,,,,,,,,,
2024-07-22,1386.199951171875,1386.199951171875,1389.0,1314.449951171875,1332.0,3950950.0,,,,,,,,,,,,
2024-07-29,1443.300048828125,1443.300048828125,1450.800048828125,1387.5999755859375,1390.0,5871152.0,,,,,,,,,,,,
2024-08-05,1449.699951171875,1449.699951171875,1488.300048828125,1395.0,1428.3499755859375,9482969.0,,,,,,,,,,,,
2024-08-12,1502.75,1502.75,1533.199951171875,1421.449951171875,1460.0,12746459.0,,,,,,,,,,,,
2024-08-19,1538.199951171875,1538.199951171875,1547.0,1490.0999755859375,1502.0999755859375,6291441.0,,,,,,,,,,,,
2024-08-26,1569.4000244140625,1569.4000244140625,1580.5999755859375,1531.0999755859375,1538.0,4502809.0,,,,,,,,,,,,
2024-09-02,1537.4000244140625,1537.4000244140625,1584.449951171875,1516.25,1580.800048828125,4899562.0,,,,,,,,,,,,
2024-09-09,1567.25,1567.25,1592.0,1502.4000244140625,1537.3499755859375,7951867.0,,,,,,,,,,,,
2024-09-16,1496.3499755859375,1496.3499755859375,1583.949951171875,1482.5999755859375,1574.8499755859375,5144655.0,,,,,,,,,,,,
2024-09-23,1511.3499755859375,1511.3499755859375,1531.449951171875,1470.0,1498.0,6096222.0,,,,,,,,,,,,
2024-09-30,1466.050048828125,1466.050048828125,1518.9000244140625,1407.0,1512.050048828125,6910700.0,,,,,,,,,,,,
2024-10-07,1495.8499755859375,1495.8499755859375,1520.050048828125,1439.5,1467.0,4437619.0,,,,,,,,,,,,
2024-10-14,1472.699951171875,1472.699951171875,1502.699951171875,1450.0,1496.0999755859375,3096009.0,,,,,,,,,,,,
2024-10-21,1428.1500244140625,1428.1500244140625,1499.5,1415.199951171875,1473.0999755859375,3080478.0,,,,,,,,,,,,
2024-10-28,1400.699951171875,1400.699951171875,1442.3499755859375,1385.050048828125,1422.3499755859375,3170418.0,,,,,,,,,,,,
2024-11-04,1327.550048828125,1327.550048828125,1417.300048828125,1319.5,1396.449951171875,6698651.0,,,,,,,,,,,,
2024-11-11,1249.0,1249.0,1360.699951171875,1240.550048828125,1331.0,5892758.0,,,,,,,,,,,,
2024-11-18,1223.699951171875,1223.699951171875,1267.3499755859375,1215.5999755859375,1245.199951171875,3134469.0,,,,,,,,,,,,
2024-11-25,1262.5999755859375,1262.5999755859375,1269.1500244140625,1218.0999755859375,1245.0,6248663.0,,,,,,,,,,,,
2024-12-02,1246.199951171875,1246.199951171875,1276.5,1233.949951171875,1263.0,6085176.0,,,,,,,,,,,,
2024-12-09,1208.4000244140625,1208.4000244140625,1259.0,1173.0999755859375,1247.449951171875,3644502.0,,,,,,,,,,,,
2024-12-16,1241.699951171875,1241.699951171875,1275.300048828125,1203.1500244140625,1225.0,6903820.0,,,,,,,,,,,,
2024-12-23,1269.949951171875,1269.949951171875,1275.0,1238.0,1263.6500244140625,2234940.0,,,,,,,,,,,,
2024-12-30,1319.449951171875,1319.449951171875,1356.199951171875,1265.949951171875,1273.0,8267652.0,,,,,,,,,,,,
2025-01-06,1199.550048828125,1199.550048828125,1328.0,1183.050048828125,1324.0,5931451.0,,,,,,,,,,,,
2025-01-13,1178.3499755859375,1178.3499755859375,1191.6500244140625,1144.1500244140625,1191.6500244140625,5461441.0,,,,,,,,,,,,
2025-01-20,1191.800048828125,1191.800048828125,1219.8499755859375,1170.75,1180.050048828125,1677325.0,,,,,,,,,,,,
