Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'COALINDIA.NS')","('High', 'COALINDIA.NS')","('Low', 'COALINDIA.NS')","('Open', 'COALINDIA.NS')","('Volume', 'COALINDIA.NS')","('Date', '')","('Close', 'COALINDIA.NS')","('High', 'COALINDIA.NS')","('Low', 'COALINDIA.NS')","('Open', 'COALINDIA.NS')","('Volume', 'COALINDIA.NS')"
2024-04-29,453.20318603515625,474.6000061035156,475.7999877929688,449.3999938964844,458.7000122070313,77380291.0,,,,,,,,,,,,
2024-05-06,429.1392822265625,449.3999938964844,481.4500122070313,440.25,479.0,91906822.0,,,,,,,,,,,,
2024-05-13,448.5240783691406,469.7000122070313,475.0,434.7000122070313,451.25,70087881.0,,,,,,,,,,,,
2024-05-20,478.4129333496094,501.0,507.3500061035156,469.7000122070313,470.25,82273289.0,,,,,,,,,,,,
2024-05-27,469.0548095703125,491.2000122070313,503.0,479.0,502.9500122070313,43939998.0,,,,,,,,,,,,
2024-06-03,457.5480041503906,479.1499938964844,527.4000244140625,410.7999877929688,515.0,121503997.0,,,,,,,,,,,,
2024-06-10,464.9963989257813,486.9500122070313,494.2999877929688,475.2000122070313,485.0,50953561.0,,,,,,,,,,,,
2024-06-17,458.55072021484375,480.2000122070313,492.8999938964844,471.5499877929688,486.9500122070313,34114093.0,,,,,,,,,,,,
2024-06-24,451.8185424804688,473.1499938964844,480.0499877929688,461.5,480.0,48892114.0,,,,,,,,,,,,
2024-07-01,469.34124755859375,491.5,493.2999877929688,471.25,473.3500061035156,44005271.0,,,,,,,,,,,,
2024-07-08,473.8293762207031,496.2000122070313,508.6000061035156,480.5499877929688,492.7000122070313,48248769.0,,,,,,,,,,,,
2024-07-15,465.9990539550781,488.0,518.4000244140625,486.75,500.0,52788345.0,,,,,,,,,,,,
2024-07-22,486.8639526367188,509.8500061035156,511.7000122070313,464.5499877929688,488.0,56135857.0,,,,,,,,,,,,
2024-07-29,500.8534851074219,524.5,542.25,507.5,514.5,78178883.0,,,,,,,,,,,,
2024-08-05,505.9145202636719,529.7999877929688,535.0,497.5499877929688,515.0,57363442.0,,,,,,,,,,,,
2024-08-12,489.2034912109375,512.2999877929688,530.5,499.0499877929688,529.0,32520348.0,,,,,,,,,,,,
2024-08-19,519.7051391601562,538.8499755859375,541.1500244140625,513.1500244140625,513.7999877929688,49094981.0,,,,,,,,,,,,
2024-08-26,506.2990417480469,524.9500122070312,543.5499877929688,516.0999755859375,542.0,61194214.0,,,,,,,,,,,,
2024-09-02,471.1922912597656,488.5499877929688,529.0,481.0499877929688,527.0,52620510.0,,,,,,,,,,,,
2024-09-09,472.8319091796875,490.25,497.8500061035156,478.0499877929688,488.0,48286152.0,,,,,,,,,,,,
2024-09-16,473.5070495605469,490.9500122070313,498.0,476.25,492.5,39832969.0,,,,,,,,,,,,
2024-09-23,497.7634582519531,516.0999755859375,517.8499755859375,490.5,493.5,40809801.0,,,,,,,,,,,,
2024-09-30,479.5349731445313,497.2000122070313,516.0,494.0499877929688,513.0,32080438.0,,,,,,,,,,,,
2024-10-07,475.43597412109375,492.9500122070313,500.5499877929688,475.3500061035156,498.1000061035156,30929736.0,,,,,,,,,,,,
2024-10-14,474.7126159667969,492.2000122070313,502.4500122070313,483.3500061035156,494.9500122070313,26557212.0,,,,,,,,,,,,
2024-10-21,444.7175903320313,461.1000061035156,494.75,458.9500122070313,492.0,39472239.0,,,,,,,,,,,,
2024-10-28,438.0144958496094,454.1499938964844,459.5499877929688,435.25,452.0,48448430.0,,,,,,,,,,,,
2024-11-04,408.9839172363281,424.0499877929688,458.1499938964844,421.25,458.0,50833572.0,,,,,,,,,,,,
2024-11-11,409.75,409.75,425.75,402.6000061035156,423.0,29712949.0,,,,,,,,,,,,
2024-11-18,414.0499877929688,414.0499877929688,422.0,404.1499938964844,413.9500122070313,35941221.0,,,,,,,,,,,,
2024-11-25,416.3999938964844,416.3999938964844,427.4500122070313,409.7000122070313,421.0,40769290.0,,,,,,,,,,,,
2024-12-02,417.1499938964844,417.1499938964844,425.8999938964844,412.0,418.3999938964844,34922879.0,,,,,,,,,,,,
2024-12-09,410.2999877929688,410.2999877929688,420.9500122070313,402.0,418.0,36899278.0,,,,,,,,,,,,
2024-12-16,382.0,382.0,412.8500061035156,380.5,410.5,31351177.0,,,,,,,,,,,,
2024-12-23,380.5,380.5,390.2999877929688,379.5499877929688,386.0,19505766.0,,,,,,,,,,,,
2024-12-30,393.6499938964844,393.6499938964844,399.2999877929688,375.7000122070313,380.5,48261510.0,,,,,,,,,,,,
2025-01-06,368.5,368.5,394.0499877929688,364.7000122070313,394.0499877929688,33865373.0,,,,,,,,,,,,
2025-01-13,387.6499938964844,387.6499938964844,389.2999877929688,361.25,366.1000061035156,40781830.0,,,,,,,,,,,,
2025-01-20,379.2000122070313,379.2000122070313,391.0,374.6499938964844,389.6000061035156,46105944.0,,,,,,,,,,,,
