Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'RAJESHEXPO.NS')","('High', 'RAJESHEXPO.NS')","('Low', 'RAJESHEXPO.NS')","('Open', 'RAJESHEXPO.NS')","('Volume', 'RAJESHEXPO.NS')","('Date', '')","('Close', 'RAJESHEXPO.NS')","('High', 'RAJESHEXPO.NS')","('Low', 'RAJESHEXPO.NS')","('Open', 'RAJESHEXPO.NS')","('Volume', 'RAJESHEXPO.NS')"
2024-06-24,282.1000061035156,282.1000061035156,289.3500061035156,280.04998779296875,286.5,1449625.0,,,,,,,,,,,,
2024-07-01,287.1000061035156,287.1000061035156,291.54998779296875,281.75,284.1000061035156,1408154.0,,,,,,,,,,,,
2024-07-08,311.1499938964844,311.1499938964844,329.45001220703125,284.0,288.6499938964844,28424306.0,,,,,,,,,,,,
2024-07-15,300.8999938964844,300.8999938964844,324.8999938964844,300.0,311.54998779296875,3753185.0,,,,,,,,,,,,
2024-07-22,313.54998779296875,313.54998779296875,332.5,293.6499938964844,296.0,10729180.0,,,,,,,,,,,,
2024-07-29,304.70001220703125,304.70001220703125,322.6000061035156,303.29998779296875,315.0,1842895.0,,,,,,,,,,,,
2024-08-05,294.6499938964844,294.6499938964844,301.8500061035156,286.54998779296875,298.0,1960118.0,,,,,,,,,,,,
2024-08-12,289.5,289.5,300.8500061035156,288.04998779296875,294.20001220703125,1340640.0,,,,,,,,,,,,
2024-08-19,300.0,300.0,309.54998779296875,290.95001220703125,291.29998779296875,3243423.0,,,,,,,,,,,,
2024-08-26,292.95001220703125,292.95001220703125,306.95001220703125,291.29998779296875,301.6000061035156,3288797.0,,,,,,,,,,,,
2024-09-02,292.54998779296875,292.54998779296875,302.95001220703125,290.54998779296875,295.29998779296875,2317061.0,,,,,,,,,,,,
2024-09-09,295.8999938964844,295.8999938964844,299.95001220703125,289.0,292.6000061035156,1892976.0,,,,,,,,,,,,
2024-09-16,283.6000061035156,283.6000061035156,300.95001220703125,281.3500061035156,298.0,2438868.0,,,,,,,,,,,,
2024-09-23,288.04998779296875,288.04998779296875,299.0,285.29998779296875,286.0,1770107.0,,,,,,,,,,,,
2024-09-30,281.45001220703125,281.45001220703125,292.95001220703125,277.1000061035156,287.8999938964844,1371607.0,,,,,,,,,,,,
2024-10-07,291.45001220703125,291.45001220703125,298.5,269.70001220703125,283.20001220703125,4061588.0,,,,,,,,,,,,
2024-10-14,279.79998779296875,279.79998779296875,294.25,275.3500061035156,291.8500061035156,1689837.0,,,,,,,,,,,,
2024-10-21,238.3500061035156,238.3500061035156,281.8500061035156,236.1999969482422,279.1000061035156,6193497.0,,,,,,,,,,,,
2024-10-28,262.04998779296875,262.04998779296875,263.6000061035156,235.3999938964844,242.3000030517578,1634418.0,,,,,,,,,,,,
2024-11-04,259.3999938964844,259.3999938964844,267.8500061035156,250.8999938964844,262.29998779296875,1450185.0,,,,,,,,,,,,
2024-11-11,235.5,235.5,258.8500061035156,232.6000061035156,258.79998779296875,2010462.0,,,,,,,,,,,,
2024-11-18,234.1499938964844,234.1499938964844,252.3500061035156,231.3500061035156,239.0,2914980.0,,,,,,,,,,,,
2024-11-25,237.75,237.75,244.1999969482422,229.25,244.1999969482422,2695851.0,,,,,,,,,,,,
2024-12-02,235.9900054931641,235.9900054931641,240.8000030517578,228.5500030517578,237.6999969482422,4849269.0,,,,,,,,,,,,
2024-12-09,237.6199951171875,237.6199951171875,249.0,232.7400054931641,237.1000061035156,3335777.0,,,,,,,,,,,,
2024-12-16,235.97999572753903,235.97999572753903,242.6499938964844,226.8000030517578,240.5,1952406.0,,,,,,,,,,,,
2024-12-23,234.5500030517578,234.5500030517578,261.79998779296875,224.8699951171875,236.2400054931641,23669442.0,,,,,,,,,,,,
2024-12-30,232.67999267578125,232.67999267578125,235.5,228.17999267578125,234.0,2117279.0,,,,,,,,,,,,
2025-01-06,217.4600067138672,217.4600067138672,233.9900054931641,216.1000061035156,232.5,1812498.0,,,,,,,,,,,,
2025-01-13,209.259994506836,209.259994506836,216.47000122070312,203.6499938964844,212.0,2358987.0,,,,,,,,,,,,
2025-01-20,201.82000732421875,201.82000732421875,212.22000122070312,200.0,209.9499969482422,1253244.0,,,,,,,,,,,,
