Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'VEDL.NS')","('High', 'VEDL.NS')","('Low', 'VEDL.NS')","('Open', 'VEDL.NS')","('Volume', 'VEDL.NS')","('Date', '')","('Close', 'VEDL.NS')","('High', 'VEDL.NS')","('Low', 'VEDL.NS')","('Open', 'VEDL.NS')","('Volume', 'VEDL.NS')"
2024-04-29,377.95611572265625,415.6499938964844,420.0,396.0,401.1499938964844,50204734.0,,,,,,,,,,,,
2024-05-06,373.4550476074219,410.7000122070313,418.7000122070313,392.0,418.0,42949005.0,,,,,,,,,,,,
2024-05-13,417.01116943359375,458.6000061035156,461.4500122070313,398.1000061035156,412.5499877929688,88064942.0,,,,,,,,,,,,
2024-05-20,419.0116271972656,460.7999877929688,506.75,442.6499938964844,442.6499938964844,107248053.0,,,,,,,,,,,,
2024-05-27,418.9400329589844,450.0,471.8999938964844,437.2000122070313,461.8999938964844,89482637.0,,,,,,,,,,,,
2024-06-03,428.8549499511719,460.6499938964844,472.2000122070313,366.2999877929688,472.0,86773037.0,,,,,,,,,,,,
2024-06-10,416.7056579589844,447.6000061035156,455.7999877929688,439.0,455.5,56906119.0,,,,,,,,,,,,
2024-06-17,437.7923278808594,470.25,479.0,446.0499877929688,447.6000061035156,61350528.0,,,,,,,,,,,,
2024-06-24,422.6639404296875,454.0,471.5,426.0499877929688,460.0499877929688,214407899.0,,,,,,,,,,,,
2024-07-01,441.1438598632813,473.8500061035156,479.6000061035156,455.0,457.0,59486372.0,,,,,,,,,,,,
2024-07-08,418.6607360839844,449.7000122070313,477.5,441.6499938964844,475.8999938964844,50624627.0,,,,,,,,,,,,
2024-07-15,409.4440307617188,439.7999877929688,467.5499877929688,438.0,452.1000061035156,64715965.0,,,,,,,,,,,,
2024-07-22,413.8196411132813,444.5,451.0,410.5499877929688,442.0,135367518.0,,,,,,,,,,,,
2024-07-29,404.2305603027344,434.2000122070313,462.25,432.2999877929688,447.0,109111434.0,,,,,,,,,,,,
2024-08-05,402.8458862304688,428.8500061035156,434.4500122070313,404.25,424.0,71724804.0,,,,,,,,,,,,
2024-08-12,403.0337219238281,429.0499877929688,436.0,405.2000122070313,426.1499938964844,45431298.0,,,,,,,,,,,,
2024-08-19,422.0558471679688,449.2999877929688,461.6000061035156,429.25,430.5,49193437.0,,,,,,,,,,,,
2024-08-26,440.044677734375,468.4500122070313,473.2000122070313,452.0,453.0,57963585.0,,,,,,,,,,,,
2024-09-02,431.9191284179688,459.7999877929688,473.6499938964844,455.0,472.7000122070313,80858533.0,,,,,,,,,,,,
2024-09-09,426.517822265625,454.0499877929688,461.3999938964844,424.5499877929688,460.9500122070313,69564479.0,,,,,,,,,,,,
2024-09-16,441.8676452636719,449.9500122070313,471.0,437.0,458.0,76443049.0,,,,,,,,,,,,
2024-09-23,503.7850646972656,513.0,515.9000244140625,450.0499877929688,453.0,125523031.0,,,,,,,,,,,,
2024-09-30,499.5623168945313,508.7000122070313,523.6500244140625,501.1499938964844,519.0,58342996.0,,,,,,,,,,,,
2024-10-07,488.5635070800781,497.5,513.7999877929688,484.6000061035156,512.9000244140625,58240798.0,,,,,,,,,,,,
2024-10-14,472.2125854492188,480.8500061035156,507.0499877929688,464.0,500.0,45115151.0,,,,,,,,,,,,
2024-10-21,447.2197265625,455.3999938964844,489.5,449.0499877929688,484.5,42133754.0,,,,,,,,,,,,
2024-10-28,458.955078125,467.3500061035156,474.4500122070313,455.3999938964844,458.0,26532042.0,,,,,,,,,,,,
2024-11-04,449.6748352050781,457.8999938964844,476.4500122070313,451.3999938964844,468.7999877929688,48690256.0,,,,,,,,,,,,
2024-11-11,425.6148986816406,433.3999938964844,461.8999938964844,430.25,460.5,30682453.0,,,,,,,,,,,,
2024-11-18,437.3502807617188,445.3500061035156,459.3999938964844,437.0499877929688,444.3500061035156,32660464.0,,,,,,,,,,,,
2024-11-25,445.3538513183594,453.5,457.7999877929688,442.75,452.0,42858256.0,,,,,,,,,,,,
2024-12-02,492.3934326171875,501.3999938964844,505.5499877929688,453.0,453.5,49118766.0,,,,,,,,,,,,
2024-12-09,510.1683044433594,519.5,526.5999755859375,488.7999877929688,499.9500122070313,85212322.0,,,,,,,,,,,,
2024-12-16,468.67724609375,477.25,526.9500122070312,475.0,522.0,56366754.0,,,,,,,,,,,,
2024-12-23,442.9969787597656,451.1000061035156,484.5,450.2000122070313,480.4500122070313,28507605.0,,,,,,,,,,,,
2024-12-30,458.25,458.25,465.5,437.25,451.1499938964844,47203376.0,,,,,,,,,,,,
2025-01-06,432.1499938964844,432.1499938964844,459.7999877929688,426.3999938964844,459.7999877929688,29429622.0,,,,,,,,,,,,
2025-01-13,454.0499877929688,454.0499877929688,458.25,412.0,428.2000122070313,34225223.0,,,,,,,,,,,,
2025-01-20,451.5,451.5,467.7999877929688,438.8999938964844,456.6499938964844,18699588.0,,,,,,,,,,,,
