Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BRIGADE.NS')","('High', 'BRIGADE.NS')","('Low', 'BRIGADE.NS')","('Open', 'BRIGADE.NS')","('Volume', 'BRIGADE.NS')","('Date', '')","('Close', 'BRIGADE.NS')","('High', 'BRIGADE.NS')","('Low', 'BRIGADE.NS')","('Open', 'BRIGADE.NS')","('Volume', 'BRIGADE.NS')"
2024-05-27,1281.586181640625,1283.5999755859375,1331.449951171875,1212.199951171875,1266.800048828125,4786031.0,,,,,,,,,,,,
2024-06-03,1387.1702880859375,1389.3499755859375,1432.5999755859375,1161.3499755859375,1350.0,3588239.0,,,,,,,,,,,,
2024-06-10,1354.2220458984375,1356.3499755859375,1440.0,1338.1500244140625,1395.199951171875,2736741.0,,,,,,,,,,,,
2024-06-17,1357.0177001953125,1359.1500244140625,1387.449951171875,1313.9000244140625,1356.3499755859375,2328796.0,,,,,,,,,,,,
2024-06-24,1346.2845458984375,1348.4000244140625,1453.0999755859375,1329.0,1345.0,1887578.0,,,,,,,,,,,,
2024-07-01,1342.3406982421875,1344.449951171875,1429.0,1334.0,1358.75,1819866.0,,,,,,,,,,,,
2024-07-08,1309.841796875,1311.9000244140625,1356.949951171875,1290.0,1344.449951171875,1878900.0,,,,,,,,,,,,
2024-07-15,1267.9576416015625,1269.949951171875,1329.949951171875,1242.75,1319.0,1621580.0,,,,,,,,,,,,
2024-07-22,1249.3369140625,1251.300048828125,1269.75,1174.050048828125,1251.0,2961849.0,,,,,,,,,,,,
2024-07-29,1196.669677734375,1198.550048828125,1312.949951171875,1195.0,1255.4000244140625,1215074.0,,,,,,,,,,,,
2024-08-05,1125.4000244140625,1125.4000244140625,1247.0,1114.0,1170.0,2778847.0,,,,,,,,,,,,
2024-08-12,1152.3499755859375,1152.3499755859375,1162.449951171875,1089.800048828125,1100.0,2481467.0,,,,,,,,,,,,
2024-08-19,1130.8499755859375,1130.8499755859375,1196.25,1121.199951171875,1162.0,1831273.0,,,,,,,,,,,,
2024-08-26,1204.550048828125,1204.550048828125,1227.699951171875,1124.1500244140625,1146.550048828125,1768824.0,,,,,,,,,,,,
2024-09-02,1318.75,1318.75,1333.0,1207.3499755859375,1220.0,3661372.0,,,,,,,,,,,,
2024-09-09,1335.550048828125,1335.550048828125,1349.0,1297.5999755859375,1312.550048828125,2319645.0,,,,,,,,,,,,
2024-09-16,1332.449951171875,1332.449951171875,1376.0,1318.3499755859375,1342.0,2057642.0,,,,,,,,,,,,
2024-09-23,1414.5,1414.5,1448.699951171875,1318.3499755859375,1343.25,2650628.0,,,,,,,,,,,,
2024-09-30,1370.0,1370.0,1439.949951171875,1357.5,1400.0,1834149.0,,,,,,,,,,,,
2024-10-07,1294.75,1294.75,1410.0,1283.699951171875,1376.9000244140625,3542390.0,,,,,,,,,,,,
2024-10-14,1277.25,1277.25,1333.0,1246.0999755859375,1287.0,937131.0,,,,,,,,,,,,
2024-10-21,1180.550048828125,1180.550048828125,1310.0,1150.1500244140625,1285.0,1145460.0,,,,,,,,,,,,
2024-10-28,1251.5999755859375,1251.5999755859375,1284.699951171875,1134.0,1160.0999755859375,1966975.0,,,,,,,,,,,,
2024-11-04,1124.199951171875,1124.199951171875,1260.0,1116.199951171875,1237.5999755859375,1872830.0,,,,,,,,,,,,
2024-11-11,1095.550048828125,1095.550048828125,1146.050048828125,1049.050048828125,1121.550048828125,1405413.0,,,,,,,,,,,,
2024-11-18,1194.4000244140625,1194.4000244140625,1211.0,1098.75,1098.75,2062999.0,,,,,,,,,,,,
2024-11-25,1240.9000244140625,1240.9000244140625,1265.0,1196.3499755859375,1214.9000244140625,1632133.0,,,,,,,,,,,,
2024-12-02,1309.1500244140625,1309.1500244140625,1340.5,1225.300048828125,1252.0,1012562.0,,,,,,,,,,,,
2024-12-09,1248.1500244140625,1248.1500244140625,1320.0,1227.199951171875,1300.0,1522701.0,,,,,,,,,,,,
2024-12-16,1236.699951171875,1236.699951171875,1336.800048828125,1215.25,1251.0,1858761.0,,,,,,,,,,,,
2024-12-23,1246.699951171875,1246.699951171875,1338.699951171875,1235.050048828125,1253.050048828125,1398659.0,,,,,,,,,,,,
2024-12-30,1295.0999755859375,1295.0999755859375,1304.3499755859375,1220.050048828125,1240.0999755859375,713461.0,,,,,,,,,,,,
2025-01-06,1148.25,1148.25,1314.3499755859375,1140.199951171875,1314.3499755859375,1091639.0,,,,,,,,,,,,
2025-01-13,1133.0999755859375,1133.0999755859375,1166.75,1055.0,1126.3499755859375,1121334.0,,,,,,,,,,,,
2025-01-20,1069.75,1069.75,1148.050048828125,1055.75,1142.050048828125,430019.0,,,,,,,,,,,,
